X,Y,Z,angle,lsx,lsy,formation,group
415044.4359555794,7498050.489920676,195.,9.03947484061382,-0.157114911485117,-0.9875803281703336,Bunjinah_Formation,Fortescue_Group
415001.48080993287,7498496.6408621,199.,169.43896328683005,0.183282875092333,-0.9830602157029285,Bunjinah_Formation,Fortescue_Group
414898.29309827776,7498951.725137904,201.,161.59454798340713,0.31573932642249536,-0.948845971562439,Bunjinah_Formation,Fortescue_Group
414742.8103174086,7499325.784175971,201.,155.41842381160495,0.4159884002602344,-0.9093699196965618,Bunjinah_Formation,Fortescue_Group
414549.6641117786,7499759.701684238,195.,156.80141247971181,0.39391925055936544,-0.9191450505979716,Bunjinah_Formation,Fortescue_Group
414126.32992494747,7500413.223861525,182.,143.7040857122189,0.5919557072490176,-0.8059704961444403,Bunjinah_Formation,Fortescue_Group
413594.51633921225,7501106.433566924,178.,140.12818297633538,0.6410721963937231,-0.7674805789144945,Bunjinah_Formation,Fortescue_Group
413067.99443080253,7501632.955398533,190.,131.68905764335088,0.74676521446228,-0.6650877494504803,Bunjinah_Formation,Fortescue_Group
412557.347601799,7502095.977157545,187.,133.18170302947263,0.7291871951489856,-0.6843142804521584,Bunjinah_Formation,Fortescue_Group
412213.38861949614,7502405.540277144,172.,130.74616435519314,0.757608681447112,-0.6527090360918625,Bunjinah_Formation,Fortescue_Group
411832.1830439825,7502692.4102406185,169.,123.5417363523021,0.8334835496721266,-0.5525442719148862,Bunjinah_Formation,Fortescue_Group
411494.15318669175,7502117.1878091395,176.,144.9404197667293,0.5744279387360064,-0.8185551558688656,Bunjinah_Formation,Fortescue_Group
411192.5018030531,7502507.6698049195,169.,139.3987133846027,0.6507912670514013,-0.7592566935691983,Bunjinah_Formation,Fortescue_Group
410999.8348947929,7502716.956807576,168.,128.02375732793908,0.7877554057861411,-0.6159881660021661,Bunjinah_Formation,Fortescue_Group
414252.4536513543,7507069.020759862,194.,139.4981404182772,0.6494727275901369,-0.7603848868281299,Bunjinah_Formation,Fortescue_Group
413975.92599015584,7507405.466519114,188.,141.7455876280961,0.619154425058726,-0.7852692518685538,Bunjinah_Formation,Fortescue_Group
413636.2002903208,7507770.592296941,188.,133.66777832944348,0.7233555660366019,-0.690475723746945,Bunjinah_Formation,Fortescue_Group
413071.0491160358,7508243.668266848,197.,127.51911331553022,0.7931502192520364,-0.6090260501000317,Bunjinah_Formation,Fortescue_Group
412645.5982411987,7508577.043882289,191.,130.81505252863752,0.7568233653613184,-0.6536194562917848,Bunjinah_Formation,Fortescue_Group
412482.31577324646,7508701.199205339,189.,124.33975995066994,0.8257070411996262,-0.5640991775506846,Bunjinah_Formation,Fortescue_Group
412047.00248027337,7508822.63572812,197.,126.59970861830881,0.8028205073240055,-0.5962207921735256,Bunjinah_Formation,Fortescue_Group
411616.89627765096,7509177.120050222,197.,131.72951339840472,0.7462954191153944,-0.6656148641725016,Bunjinah_Formation,Fortescue_Group
411162.8703483371,7509542.245776332,180.99867,125.38026817554478,0.8153272433097652,-0.5790004199626273,Bunjinah_Formation,Fortescue_Group
410746.9444972123,7509789.896311503,180.9989,115.06747325057825,0.9058094706078992,-0.42368526403102275,Bunjinah_Formation,Fortescue_Group
410312.95735596353,7509964.99163842,171.99287,109.29483404492018,0.9438307478913956,-0.3304292955153473,Bunjinah_Formation,Fortescue_Group
409393.88643612445,7508915.336385645,188.,128.76216252896828,0.7797515968815645,-0.6260890089760802,Bunjinah_Formation,Fortescue_Group
408843.6831675211,7509323.854634294,188.,120.37912883217417,0.862697945199898,-0.5057195421850672,Bunjinah_Formation,Fortescue_Group
408557.9326361561,7509466.729859033,173.99666,111.80139026101703,0.928476815503637,-0.37139036480800797,Bunjinah_Formation,Fortescue_Group
408330.3905382618,7509461.438120176,173.99666,58.570432743688976,0.8532818187128853,0.5214500338997312,Bunjinah_Formation,Fortescue_Group
408192.8069035151,7509297.396113335,167.,21.801421285875993,0.37139086756509354,0.9284766144008405,Bunjinah_Formation,Fortescue_Group
408127.45853577694,7509096.479260974,167.,13.606745548861603,0.235256542421651,0.9719333100824407,Bunjinah_Formation,Fortescue_Group
408689.3548604399,7508380.083998888,188.,43.79547552456712,0.6920861764773921,0.721814882313259,Bunjinah_Formation,Fortescue_Group
408516.8357729809,7508250.718437586,169.,61.92751391443488,0.8823529481601516,0.4705882221997155,Bunjinah_Formation,Fortescue_Group
408258.86652966606,7508184.572523862,169.,85.23636640044485,0.9965457699723509,0.08304533912396406,Bunjinah_Formation,Fortescue_Group
407901.67831233796,7508230.87466301,166.,106.69923174257592,0.9578263478676708,-0.2873476767445313,Bunjinah_Formation,Fortescue_Group
407465.114978581,7508429.312559478,161.,120.25644809175438,0.8637788047933287,-0.5038711902756584,Bunjinah_Formation,Fortescue_Group
407028.55162232526,7508693.896437075,160.,122.34743618358995,0.8448191438727246,-0.53505197331302,Bunjinah_Formation,Fortescue_Group
406686.80440521415,7508941.280592138,160.,130.33990836594387,0.7622176346974521,-0.6473208457606022,Bunjinah_Formation,Fortescue_Group
434246.3327500755,7500912.062027035,222.,88.03585512044118,0.9994124710831939,0.03427408121867684,Bunjinah_Formation,Fortescue_Group
433994.5700883527,7500912.258488669,217.,92.93570034915328,0.9986876394290397,-0.05121522089820954,Bunjinah_Formation,Fortescue_Group
433673.8772040936,7500969.388632575,217.,103.4053280223722,0.9727543234106054,-0.23183836241221023,Bunjinah_Formation,Fortescue_Group
433371.7051739718,7501076.789616505,219.,123.27486317641699,0.8360481483989554,-0.5486560794875769,Bunjinah_Formation,Fortescue_Group
433173.267270258,7501185.268946184,219.,114.94390249678268,0.9067211322526232,-0.4217307059327326,Bunjinah_Formation,Fortescue_Group
432980.1210577837,7501272.581584926,231.,113.42867701649963,0.9175557349011092,-0.3976071847314701,Bunjinah_Formation,Fortescue_Group
432779.0373120943,7501349.310927184,231.,109.17902687148059,0.9444966886494361,-0.32852093560418627,Bunjinah_Formation,Fortescue_Group
432345.1197713481,7501478.957070653,234.,105.62423514082273,0.9630487321260868,-0.26932719794023174,Bunjinah_Formation,Fortescue_Group
431868.8687862701,7501621.832304248,234.,108.711716907719,0.9471446930270292,-0.32080668707297016,Bunjinah_Formation,Fortescue_Group
431417.88629498763,7501750.236323623,231.,104.24397275869774,0.9692567984901905,-0.24605133322245168,Bunjinah_Formation,Fortescue_Group
430979.21599235845,7501861.590425875,222.,104.24225537799931,0.9692641731845741,-0.2460222806593417,Bunjinah_Formation,Fortescue_Group
430732.2359097317,7501937.144778958,248.,111.25048136856692,0.9320048242389021,-0.3624458685037163,Bunjinah_Formation,Fortescue_Group
430543.41916051833,7502005.284409408,248.,108.38482680564438,0.9489595692430545,-0.31539774244917573,Bunjinah_Formation,Fortescue_Group
430343.48989881936,7502064.957359783,230.,105.03779855690952,0.9657548707846634,-0.25945621895745374,Bunjinah_Formation,Fortescue_Group
430092.66436835425,7502168.145043775,230.,117.3156099295627,0.8884922430521175,-0.4588916364853656,Bunjinah_Formation,Fortescue_Group
429878.3515104425,7502296.732785238,238.,127.69425627155375,0.7912848327262241,-0.6114477193492766,Bunjinah_Formation,Fortescue_Group
429720.03421930363,7502411.156038,263.,124.34413985556237,0.8256639169242208,-0.5641622960543832,Bunjinah_Formation,Fortescue_Group
429565.42103873193,7502503.354256675,263.,115.6410002846692,0.9015230993068246,-0.43273098042111263,Bunjinah_Formation,Fortescue_Group
429411.96238082455,7502561.562721992,265.,106.85840961158206,0.9570243495464312,-0.29000757641004854,Bunjinah_Formation,Fortescue_Group
429279.67045442376,7502614.479500866,265.,120.46554127711798,0.8619342473894727,-0.5070200717694946,Bunjinah_Formation,Fortescue_Group
429128.85764333716,7502707.083839545,265.,122.00537694832134,0.8479983619093011,-0.5299988473564278,Bunjinah_Formation,Fortescue_Group
428981.00778236915,7502814.416635754,265.,134.42883344373425,0.7141204916284439,-0.7000228020831533,Bunjinah_Formation,Fortescue_Group
428686.53712376277,7502800.111494053,265.,118.52426205427832,0.8786149796967914,-0.4775308549742172,Bunjinah_Formation,Fortescue_Group
428575.8773219205,7502868.480006651,265.,131.633498221416,0.7474097954275118,-0.6643633024926985,Bunjinah_Formation,Fortescue_Group
428520.314761327,7502910.813403979,243.,123.69012655266792,0.8320497228796829,-0.5547010534115137,Bunjinah_Formation,Fortescue_Group
428475.3355225448,7502976.959360516,243.,163.61042897675736,0.282166837854268,-0.9593653504350276,Bunjinah_Formation,Fortescue_Group
428469.58788097964,7503073.82689295,243.,8.204703673865083,-0.1427101885044886,-0.9897645185078182,Bunjinah_Formation,Fortescue_Group
429124.36490275833,7502997.399792852,282.,120.60661189258724,0.8606832782520993,-0.5091407413841672,Bunjinah_Formation,Fortescue_Group
428914.90636298666,7503121.301255074,282.,120.60562969234279,0.8606920061360551,-0.5091259869359379,Bunjinah_Formation,Fortescue_Group
428500.4732197368,7503342.013054065,243.,115.55706658570206,0.9021560477593621,-0.4314098578975769,Bunjinah_Formation,Fortescue_Group
427687.65464121493,7503513.150318548,235.,111.708166739799,0.9290798596876347,-0.36987918882089715,Bunjinah_Formation,Fortescue_Group
427303.2289703544,7503659.585757922,236.,109.38453319831322,0.9433122893525573,-0.331906500021372,Bunjinah_Formation,Fortescue_Group
427080.9785571306,7503733.669280475,236.,106.69924445069398,0.957826284134363,-0.2873478891889734,Bunjinah_Formation,Fortescue_Group
426845.4989015211,7503828.919436755,236.,114.59010175251595,0.9093080109031232,-0.41612370913876734,Bunjinah_Formation,Fortescue_Group
426533.28992831765,7503963.857162293,225.,112.13549082867007,0.9262954078561908,-0.37679811223589355,Bunjinah_Formation,Fortescue_Group
426312.77790972125,7504062.04405444,235.,118.30474065850566,0.8804381243897131,-0.4741610582082042,Bunjinah_Formation,Fortescue_Group
426155.8927166763,7504061.060643014,235.,131.7912689157387,0.745577561355659,-0.6664188622802844,Bunjinah_Formation,Fortescue_Group
425927.99578353507,7504184.707663912,235.,116.31331062655403,0.8963834744373947,-0.44327944544671183,Bunjinah_Formation,Fortescue_Group
425595.389239399,7504242.969394144,235.,119.05196285485768,0.8741796625586837,-0.485602633403883,Bunjinah_Formation,Fortescue_Group
425422.03773907153,7504331.628743237,245.,116.02962762017408,0.8985672446338673,-0.4388358541312452,Bunjinah_Formation,Fortescue_Group
425211.92047150567,7504430.942900136,233.,114.42311768890998,0.9105169073955742,-0.4134718386381343,Bunjinah_Formation,Fortescue_Group
425022.44072184927,7504510.677799337,221.,111.12473247329007,0.9327980505753201,-0.36039949617456846,Bunjinah_Formation,Fortescue_Group
424853.07503328245,7504593.943469263,221.,121.80884547317528,0.8498113300369904,-0.5270869978862706,Bunjinah_Formation,Fortescue_Group
424403.5299940647,7505007.230124288,215.,115.20634009972567,0.9047799320570511,-0.4258794131521716,Bunjinah_Formation,Fortescue_Group
423866.3856505769,7505249.572387148,217.,113.49857297108457,0.917070005485792,-0.39872622817954895,Bunjinah_Formation,Fortescue_Group
423373.20135290606,7505448.539472365,217.,109.69201877751023,0.9415174925788895,-0.3369641096140072,Bunjinah_Formation,Fortescue_Group
423000.6672302515,7505615.756467119,217.,119.05460149998422,0.8741572981516257,-0.4856428915244717,Bunjinah_Formation,Fortescue_Group
422508.3236150986,7505845.010060765,218.,112.66516961561925,0.9227725131497084,-0.3853451556402017,Bunjinah_Formation,Fortescue_Group
421987.7614820659,7506068.033765562,215.,114.02920676200014,0.91333800326337,-0.4072022738085832,Bunjinah_Formation,Fortescue_Group
421604.1148795411,7506232.075793679,215.,112.1844641675769,0.925973002841138,-0.37758972180048245,Bunjinah_Formation,Fortescue_Group
421132.4286257472,7506477.930510912,224.,120.7006136273604,0.8598468037259213,-0.510552126743506,Bunjinah_Formation,Fortescue_Group
420690.6801245944,7506730.429955309,218.,117.93092720416888,0.8835129214758608,-0.46840678644228634,Bunjinah_Formation,Fortescue_Group
420431.41357484006,7506641.099059457,218.,104.73699598889671,0.9671036991796798,-0.2543824581864468,Bunjinah_Formation,Fortescue_Group
420258.85289653885,7506692.277938783,218.,108.65872859861037,0.9474409765293009,-0.31993061121625205,Bunjinah_Formation,Fortescue_Group
420185.8929345523,7506556.331209606,218.,129.71984991895192,0.7691782100400587,-0.6390343349144639,Bunjinah_Formation,Fortescue_Group
419977.0966969598,7506697.108227817,217.,121.55137262699198,0.8521713382456024,-0.5232628500789054,Bunjinah_Formation,Fortescue_Group
419782.07420049224,7506810.087210357,217.,114.74328792199294,0.9081922126861492,-0.41855334763472674,Bunjinah_Formation,Fortescue_Group
419548.8130956417,7507215.946932242,206.,117.20119559221796,0.8894068348257452,-0.45711648642906055,Bunjinah_Formation,Fortescue_Group
419207.1576879271,7507386.349176183,206.,115.89690772538967,0.8995813520006402,-0.4367532382624089,Bunjinah_Formation,Fortescue_Group
418892.19572226715,7507590.709299065,228.,131.15535951033795,0.7529278809268898,-0.6581030360991685,Bunjinah_Formation,Fortescue_Group
418321.62411741994,7508449.73746474,198.,128.21363455528547,0.7857097095898428,-0.6185953865462017,Bunjinah_Formation,Fortescue_Group
417908.4887989211,7508758.019233093,199.,124.77782958896836,0.8213699833677741,-0.5703957840152946,Bunjinah_Formation,Fortescue_Group
417494.33030379773,7508980.914545445,199.,112.52040944275126,0.9237431574789788,-0.38301250503184187,Bunjinah_Formation,Fortescue_Group
417078.9018197061,7509133.95969918,199.,107.24145118166841,0.9550641793203417,-0.296399077898637,Bunjinah_Formation,Fortescue_Group
416697.9010925372,7509241.909904089,215.,104.47030186541637,0.9682772898431475,-0.2498781502532969,Bunjinah_Formation,Fortescue_Group
416313.72530041693,7509283.1850401955,219.,87.08917077103686,0.9987097769914423,0.050781702823986,Bunjinah_Formation,Fortescue_Group
415996.2246284415,7509241.90993212,253.,76.29301803917885,0.971520252112992,0.23695653553828963,Bunjinah_Formation,Fortescue_Group
415729.5241530682,7509153.009713279,253.,67.28558188548139,0.9224409494733631,0.38613818088176693,Bunjinah_Formation,Fortescue_Group
415472.34865298617,7509064.109533801,195.,75.25643741627076,0.9670745383852599,0.25449329501371254,Bunjinah_Formation,Fortescue_Group
415218.34807936486,7508991.084384831,195.,72.80146445041991,0.9552859199547594,0.29568363352777727,Bunjinah_Formation,Fortescue_Group
414917.36305797915,7508840.957484336,195.,57.0027515483458,0.8386967224935842,0.5445987584254299,Bunjinah_Formation,Fortescue_Group
497797.8094727552,7481227.301421823,570.,26.518492647359615,0.4464866367162746,0.8947903012626978,Wittenoom_Formation,Hamersley_Group
497777.1521659886,7481151.1828381885,570.,2.489558702384488,0.04343732506784167,0.9990561539728138,Wittenoom_Formation,Hamersley_Group
497757.3083721821,7481103.2270210385,570.,61.38958154233291,0.8778959173144173,0.4788514992799729,Wittenoom_Formation,Hamersley_Group
497732.50362718187,7481078.422267401,570.,23.96246676829285,0.40613811188492227,0.9138117060284084,Wittenoom_Formation,Hamersley_Group
497727.0326961671,7481029.700813435,570.,178.0642586626784,-0.033778632955054844,0.9994293391509415,Wittenoom_Formation,Hamersley_Group
497186.92642900714,7481209.835187536,548.,168.14279221549285,-0.20547331378690498,0.9786627188778716,Wittenoom_Formation,Hamersley_Group
497161.007999202,7481098.041124515,548.,34.50854067226667,0.5665290772312588,0.8240417493376767,Wittenoom_Formation,Hamersley_Group
497033.74312346836,7481025.809731487,548.,79.11446516898519,0.9820064213497003,0.18884752693100082,Wittenoom_Formation,Hamersley_Group
496878.9615097387,7480977.655467728,568.,64.65384565813665,0.9037380002788471,0.42808600403656116,Wittenoom_Formation,Hamersley_Group
496775.77382678306,7480908.863658651,568.,44.99994451719383,0.707106096453958,0.7071074659184741,Wittenoom_Formation,Hamersley_Group
496641.6298303467,7480826.313513679,594.,65.09525839533069,0.9070091676874927,0.42111087581638385,Wittenoom_Formation,Hamersley_Group
496476.5294860592,7480764.400918292,594.,75.96374302160255,0.9701424429548705,0.24253585379806386,Wittenoom_Formation,Hamersley_Group
496352.7042649019,7480723.125829069,594.,66.37062394742141,0.9161573466413668,0.40081880718730073,Wittenoom_Formation,Hamersley_Group
496201.36232064734,7480664.652795513,587.,70.34616977298347,0.9417418753819227,0.3363364983943003,Wittenoom_Formation,Hamersley_Group
496056.1057505936,7480603.936274498,587.,61.73195341689937,0.8807416119310536,0.4735970998782502,Wittenoom_Formation,Hamersley_Group
495934.3971715,7480526.352571998,587.,54.83356602656745,0.8174824538624074,0.5759535030079227,Wittenoom_Formation,Hamersley_Group
495810.37354028074,7480430.440924386,572.,48.94515967391643,0.7540812914852308,0.656781094301569,Wittenoom_Formation,Hamersley_Group
495756.24233844574,7480286.565547519,572.,1.6556389248285248,0.028892329226032774,0.9995825295151445,Wittenoom_Formation,Hamersley_Group
495739.48358940997,7480137.729229909,572.,15.642244603229445,0.26962989436033985,0.9629640284388779,Wittenoom_Formation,Hamersley_Group
495724.00539598265,7480027.000880416,572.,1.4878984798652433,0.025965808731576744,0.9996628315471748,Wittenoom_Formation,Hamersley_Group
495700.1928235127,7479864.281808985,572.,12.339081170420592,0.21369677466489675,0.976900040176998,Wittenoom_Formation,Hamersley_Group
495630.3426823353,7479727.7564848345,572.,53.74614075035172,0.8064047738229688,0.5913639663993118,Wittenoom_Formation,Hamersley_Group
495420.79223897716,7479737.2815003805,572.,105.35014522290253,0.9643261075807013,-0.2647171287209305,Wittenoom_Formation,Hamersley_Group
495208.0667967356,7479762.681544466,572.,69.4439184144246,0.9363289547085971,0.3511240358823442,Wittenoom_Formation,Hamersley_Group
495122.3416296657,7479629.331296791,572.,16.99082842682213,0.29221862130704995,0.9563515448627701,Wittenoom_Formation,Hamersley_Group
495036.61650764896,7479486.455998672,573.,60.64216660312825,0.8715748538384622,0.4902624543613992,Wittenoom_Formation,Hamersley_Group
494858.816175618,7479464.230936632,573.,92.86242782328608,0.9987523191826159,-0.04993801084691081,Wittenoom_Formation,Hamersley_Group
494566.7155409085,7479543.606134631,664.,113.86016778154028,0.914535390071197,-0.4045058965050121,Wittenoom_Formation,Hamersley_Group
494338.11510728695,7479622.981289621,664.,95.71060530746598,0.9950371690747815,-0.09950393037284863,Wittenoom_Formation,Hamersley_Group
494188.8898381776,7479651.556368239,588.,104.5344593458753,0.9679968794831355,-0.2509622308454246,Wittenoom_Formation,Hamersley_Group
494033.3145223722,7479702.35648963,588.,112.24903406409948,0.9255468874328947,-0.3786330138317055,Wittenoom_Formation,Hamersley_Group
493890.4392378084,7479749.981598132,588.,104.62087527762928,0.9676172667180445,-0.25242191891573285,Wittenoom_Formation,Hamersley_Group
493611.038615689,7479788.08162516,536.,95.27387944349385,0.9957667055103349,-0.09191663721597963,Wittenoom_Formation,Hamersley_Group
493275.50392363267,7479802.112470179,536.,87.77460162664181,0.9992458014835425,0.038830763802851796,Wittenoom_Formation,Hamersley_Group
493118.232691876,7479836.780909272,527.,144.6888216521951,0.5780168409913944,-0.8160248351185944,Wittenoom_Formation,Hamersley_Group
493055.3940313199,7479866.546617499,527.,74.0546588909436,0.9615242103557786,0.2747202083933697,Wittenoom_Formation,Hamersley_Group
492969.4042586696,7479866.546625389,527.,100.95404531082208,0.9817799080738628,-0.1900216095671155,Wittenoom_Formation,Hamersley_Group
492875.14627289545,7479917.809759246,527.,133.87671809041606,0.720832813229268,-0.6931089779911808,Wittenoom_Formation,Hamersley_Group
492779.2345994241,7479955.843690309,527.,86.42363641728627,0.9980525466841289,0.0623787949332516,Wittenoom_Formation,Hamersley_Group
492658.5181968502,7479940.960833203,536.,80.31122350645988,0.9857364550799578,0.16829628969884708,Wittenoom_Formation,Hamersley_Group
492526.22627421346,7479947.575421635,536.,105.75115565212249,0.962449761321765,-0.2714598624689803,Wittenoom_Formation,Hamersley_Group
492405.5098925222,7480000.492188025,536.,121.70144386106286,0.8507978672002507,-0.5254930914555436,Wittenoom_Formation,Hamersley_Group
492334.40302585205,7480099.711103044,536.,167.00540800365914,0.22485908501688212,-0.9743912930057259,Wittenoom_Formation,Hamersley_Group
492319.5201982287,7480217.120159294,536.,179.99997173685935,4.932848616495187e-07,-0.9999999999998783,Wittenoom_Formation,Hamersley_Group
492283.1398806644,7480308.070877373,536.,136.27302103637263,0.6912227592738891,-0.722641748767528,Wittenoom_Formation,Hamersley_Group
492183.920953094,7480365.948629649,536.,107.52560428831258,0.9535824763764296,-0.30113196566920025,Wittenoom_Formation,Hamersley_Group
492066.511835917,7480394.0606704075,536.,98.6156101166676,0.9887156037557147,-0.14980472252226423,Wittenoom_Formation,Hamersley_Group
491982.1756998701,7480428.787309998,536.,131.6336059937858,0.7474085457703145,-0.6643647083564145,Wittenoom_Formation,Hamersley_Group
491891.22502941,7480481.704135964,536.,113.38523598489022,0.9178569325500296,-0.39691138982126734,Wittenoom_Formation,Hamersley_Group
491793.65972419817,7480556.118318735,551.,142.81526036005474,0.6043869428315726,-0.7966909208310996,Wittenoom_Formation,Hamersley_Group
491725.8601302431,7480625.571565267,551.,124.38040568058076,0.8253066604845509,-0.5646847936325523,Wittenoom_Formation,Hamersley_Group
491659.7141595335,7480656.990922162,551.,105.9453721509896,0.9615240615166405,-0.27472072933170477,Wittenoom_Formation,Hamersley_Group
491597.33455465495,7480666.508518202,551.,89.16238058509926,0.9998931411551873,0.01461869593406825,Wittenoom_Formation,Hamersley_Group
499185.3398407169,7482139.676333837,570.,167.42494476130219,-0.2177183375964718,0.9760116420792472,Wittenoom_Formation,Hamersley_Group
499229.8331371936,7481973.174705002,546.,161.56504052797257,-0.3162279423409621,0.9486832392757876,Wittenoom_Formation,Hamersley_Group
499265.81655944046,7481850.407806853,546.,166.21839728294083,-0.23822162071200445,0.9712108213077869,Wittenoom_Formation,Hamersley_Group
499295.44997145736,7481751.982614598,546.,159.44394024310654,-0.3511236791574934,0.9363290884805969,Wittenoom_Formation,Hamersley_Group
499314.50001245167,7481664.140807279,546.,176.00910323908414,-0.06959797839707044,0.9975751206816662,Wittenoom_Formation,Hamersley_Group
499338.84167611995,7481571.007327361,546.,156.03755286935507,-0.4061377986835997,0.9138118452287866,Wittenoom_Formation,Hamersley_Group
499363.183393363,7481452.473778304,546.,177.43619887327492,-0.0447318399768039,0.9989990302759505,Wittenoom_Formation,Hamersley_Group
499356.83340357395,7481328.648535941,546.,10.203982231366384,0.17715314448729602,0.9841832976627185,Wittenoom_Formation,Hamersley_Group
499330.37504995044,7481214.348280409,546.,15.422122153623674,0.2659283391787561,0.96399279998433,Wittenoom_Formation,Hamersley_Group
499321.9083454396,7481111.689704437,546.,168.40792570330015,-0.20094241495237478,0.9796030552591737,Wittenoom_Formation,Hamersley_Group
499296.5082620804,7481014.322864323,546.,31.12247272212767,0.5168691367653189,0.8560644224937012,Wittenoom_Formation,Hamersley_Group
499230.89146288857,7480930.714397185,533.,49.08561832558312,0.7556891004571925,0.6549305180324086,Wittenoom_Formation,Hamersley_Group
499156.80796553404,7480887.322614711,524.,69.44394664757147,0.9363291277288448,0.35112357449556225,Wittenoom_Formation,Hamersley_Group
499081.6661951191,7480798.422448192,524.,24.1931948899082,0.40981469700583106,0.9121687969438654,Wittenoom_Formation,Hamersley_Group
499013.93276423553,7480707.405619275,524.,62.74467584702219,0.8889745901721366,0.4579565241682683,Wittenoom_Formation,Hamersley_Group
498970.54101897206,7480650.255455092,524.,12.200455603550983,0.2113325686468695,0.9774142138464718,Wittenoom_Formation,Hamersley_Group
498936.6742508147,7480585.696959214,524.,45.00006320979612,0.7071075612797969,0.7071060010924375,Wittenoom_Formation,Hamersley_Group
498891.1657958877,7480519.021872669,524.,25.97440574543804,0.4379696081589872,0.8989897787678476,Wittenoom_Formation,Hamersley_Group
498829.7823763187,7480476.688469931,524.,88.53118984129185,0.9996714266843302,0.025632765572911182,Wittenoom_Formation,Hamersley_Group
498782.15727361036,7480428.005019771,524.,7.594693471739602,0.1321645868849754,0.9912277851097212,Wittenoom_Formation,Hamersley_Group
498742.670615182,7480371.557082322,524.,75.09053686572972,0.9663335973556546,0.25729239907482576,Wittenoom_Formation,Hamersley_Group
472157.87155887973,7484315.865342316,403.,65.68603003918574,-0.9113029133685789,-0.4117365663697365,Wittenoom_Formation,Hamersley_Group
472201.75433740235,7484323.909943016,403.,99.46253115116608,-0.9863933243042765,0.1644025844321141,Wittenoom_Formation,Hamersley_Group
472231.0366973524,7484312.260137427,403.,129.63269763938743,-0.7701493512699301,0.6378636035536953,Wittenoom_Formation,Hamersley_Group
472280.007988572,7484326.570975406,403.,124.84670431250774,-0.8206837226184476,0.5713827328762454,Wittenoom_Formation,Hamersley_Group
472420.76912467217,7484228.566776825,323.,124.84747087884587,-0.8206760779545409,0.571393712840063,Wittenoom_Formation,Hamersley_Group
472557.806780844,7484137.734061336,323.,112.57563552253835,-0.9233735515146717,0.3839027016877872,Wittenoom_Formation,Hamersley_Group
476199.6618050495,7481225.389744693,342.,115.43943041526556,-0.9030398898592563,0.42955669861263046,Wittenoom_Formation,Hamersley_Group
476583.7847487095,7481093.677253686,448.,101.49656967938489,-0.9799366391003843,0.19930926558653245,Wittenoom_Formation,Hamersley_Group
476955.26043209934,7481033.352113846,454.,96.88172582029146,-0.9927956084308379,0.11982019813221097,Wittenoom_Formation,Hamersley_Group
477291.81114597264,7481033.352126762,454.,81.70285159531342,-0.9895329724121629,-0.14430695239367305,Wittenoom_Formation,Hamersley_Group
477517.236582872,7481166.702374477,449.,33.31061338750635,-0.5491776323272106,-0.8357056468347448,Wittenoom_Formation,Hamersley_Group
477726.78697465564,7481309.577630566,449.,76.90810826120344,-0.9740080322796348,-0.22651347212639128,Wittenoom_Formation,Hamersley_Group
477955.387498701,7481328.627713434,449.,97.85328855868507,-0.9906211882505066,0.13663696933536862,Wittenoom_Formation,Hamersley_Group
478117.312809628,7481398.477872643,449.,40.236350559559156,-0.6459421382120377,-0.763386372737987,Wittenoom_Formation,Hamersley_Group
478250.66303208424,7481747.728578843,449.,13.392494511954396,-0.23162047226463833,-0.9728062277904608,Wittenoom_Formation,Hamersley_Group
478285.5881491059,7482173.179404003,461.,169.7960429607129,0.1771527117569124,-0.9841833755541558,Wittenoom_Formation,Hamersley_Group
478171.28790403367,7482506.555053565,440.,153.8531437939419,0.44067342518568914,-0.8976674954208339,Wittenoom_Formation,Hamersley_Group
477949.03741339315,7482751.030591951,440.,117.09556217783795,0.8902480859931754,-0.4554759547830025,Wittenoom_Formation,Hamersley_Group
477698.21192727296,7482919.305916689,440.,130.73209602028444,0.7577689239779135,-0.6525229941184871,Wittenoom_Formation,Hamersley_Group
477599.7867487519,7483119.331302487,440.,8.880674638003285,-0.15437714734073807,-0.9880119920218258,Wittenoom_Formation,Hamersley_Group
477641.06185665267,7483297.131655743,440.,18.434948990002624,-0.31622776878329983,-0.9486832971283599,Wittenoom_Formation,Hamersley_Group
477663.2869180058,7483455.881942974,440.,177.79741645089172,0.03843286725064627,-0.9992611844332261,Wittenoom_Formation,Hamersley_Group
477631.5368829775,7483557.482159582,391.,123.69011357053701,0.8320498485643409,-0.554700864884901,Wittenoom_Formation,Hamersley_Group
477543.1918551146,7483589.77649324,391.,102.49413568238101,0.9763181549579169,-0.2163396872965502,Wittenoom_Formation,Hamersley_Group
477435.7967631635,7483595.083241444,391.,80.53767820814033,0.9863939250262502,0.16439898014071835,Wittenoom_Formation,Hamersley_Group
477359.0674337536,7483577.8853077125,391.,72.34990620901088,0.9529259410401051,0.30320315119211794,Wittenoom_Formation,Hamersley_Group
477300.858992505,7483565.979072773,394.,84.80560785493364,0.9958932645579139,0.09053510704793401,Wittenoom_Formation,Hamersley_Group
477243.9734899478,7483572.593673786,394.,108.43494048844447,0.9486833440502832,-0.31622762801749643,Wittenoom_Formation,Hamersley_Group
477157.9837757063,7483571.270750387,394.,79.69516117213489,0.9838699339558602,0.17888530699219332,Wittenoom_Formation,Hamersley_Group
477079.9315257671,7483564.656156652,394.,101.30989973227432,0.9805807877615744,-0.19611557478408082,Wittenoom_Formation,Hamersley_Group
